model,scenario,region,sector,product_category,product_long,product_short,flow_category,flow_long,flow_short,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
PD22,baseline,china,Commercial,Electricity and Heat,Electricity,ELECTR,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,china,Commercial,Electricity and Heat,Geothermal,GEOTHERM,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,china,Commercial,Electricity and Heat,Heat – High Temperature,HHEAT,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,china,Commercial,Electricity and Heat,Heat – Low Temperature,LHEAT,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,china,Commercial,Electricity and Heat,Solar thermal,SOLARTH,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,china,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Losses,DISTLOSS,TJ,924566.4008,972252.0013,1042617.602,1130655.6018,1115956.7979,1075629.5989,1102654.7984,1150498.7981,1206615.6006,1198835.9986,1164052.8011,1185287.978273281,1203601.6101619485,1221915.2420506156,1240228.8739392827,1258542.50582795,1276856.1377166174,1295169.7696052848,1313483.401493952,1331797.0333826195,1350110.6652712869,1368424.297159954,1386737.929048621,1405051.560937289,1423365.192825956,1441678.8247146234,1459992.4566032905,1478306.088491958,1496619.7203806252,1514933.3522692926,1533246.98415796,1551560.616046627,1569874.2479352946,1588187.8798239618,1606501.511712629,1624815.1436012965,1643128.7754899638,1661442.4073786312,1679756.0392672983,1698069.6711559657,1716383.303044633,1734696.9349333004,1753010.5668219675,1771324.1987106348,1789637.8305993024,1807951.4624879693,1826265.094376637,1844578.7262653045,1862892.3581539716,1881205.990042639,1899519.621931306,1917833.2538199732,1936146.8857086408,1954460.517597308,1972774.1494859755,1991087.7813746424,2009401.4132633104,2027715.045151977,2046028.6770406447,2064342.308929312,2082655.9408179792,2100969.5727066468,2119283.204595314,2137596.836483981,2155910.4683726486,2174224.100261316,2192537.7321499838,2210851.3640386504,2229164.995927318,2247478.627815985,2265792.259704652,2284105.89159332,2302419.5234819874,2320733.1553706545,2339046.7872593217,2357360.419147989,2375674.0510366564,2393987.682925324,2412301.314813991,2430614.946702658,2448928.5785913253,2467242.210479993,2485555.8423686605,2503869.474257328,2522183.1061459947,2540496.738034662,2558810.369923329,2577124.001811997,2595437.633700664,2613751.2655893317,2632064.897477999
PD22,baseline,china,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,"Own use in electricity, CHP and heat plants",EPOWERPLT,TJ,1071430.406,1319611.5297,1276651.4406,1403899.8858,1514952.0009,1524765.6005,1620370.8017,1676301.6432,1834338.007,1899271.1133,1957760.9522,1993475.3121015544,2024276.074206776,2055076.8363119971,2085877.5984172183,2116678.36052244,2147479.1226276616,2178279.8847328825,2209080.646838104,2239881.4089433253,2270682.1710485467,2301482.933153768,2332283.695258989,2363084.457364211,2393885.2194694323,2424685.9815746536,2455486.7436798746,2486287.505785096,2517088.2678903174,2547889.0299955388,2578689.79210076,2609490.554205981,2640291.316311203,2671092.0784164243,2701892.8405216457,2732693.6026268667,2763494.3647320885,2794295.126837309,2825095.888942531,2855896.651047752,2886697.4131529736,2917498.175258195,2948298.9373634164,2979099.699468638,3009900.461573859,3040701.2236790806,3071501.985784301,3102302.7478895234,3133103.5099947443,3163904.2720999657,3194705.034205187,3225505.7963104085,3256306.55841563,3287107.320520851,3317908.0826260727,3348708.8447312936,3379509.6068365155,3410310.3689417364,3441111.131046958,3471911.893152179,3502712.6552574006,3533513.417362622,3564314.1794678434,3595114.941573065,3625915.7036782857,3656716.465783508,3687517.227888729,3718317.9899939504,3749118.7520991713,3779919.5142043927,3810720.276309614,3841521.038414836,3872321.800520057,3903122.562625278,3933923.3247305,3964724.0868357206,3995524.8489409424,4026325.6110461634,4057126.3731513848,4087927.135256606,4118727.897361828,4149528.659467049,4180329.4215722703,4211130.183677492,4241930.945782714,4272731.707887935,4303532.469993155,4334333.232098376,4365133.994203598,4395934.75630882,4426735.518414041
PD22,baseline,china,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Pumped storage plants,EPUMPST,TJ,12666.393,13259.671,11183.7592,13056.5107,16771.2741,19180.4593,37964.6003,40467.5112,39904.7927,38937.3865,40797.6488,41541.89794376962,42183.7529535598,42825.60796334998,43467.462973140166,44109.31798293035,44751.17299272053,45393.02800251071,46034.883012300896,46676.73802209108,47318.59303188126,47960.44804167144,48602.303051461626,49244.15806125181,49886.01307104199,50527.86808083217,51169.72309062236,51811.57810041254,52453.43311020272,53095.2881199929,53737.143129783086,54378.99813957327,55020.85314936345,55662.70815915363,56304.563168943816,56946.418178734,57588.27318852418,58230.12819831436,58871.98320810455,59513.83821789473,60155.69322768491,60797.54823747509,61439.40324726528,62081.25825705546,62723.11326684564,63364.968276635824,64006.823286426006,64648.67829621619,65290.53330600637,65932.38831579656,66574.24332558674,67216.09833537691,67857.9533451671,68499.80835495729,69141.66336474747,69783.51837453764,70425.37338432783,71067.22839411802,71709.0834039082,72350.93841369837,72992.79342348856,73634.64843327875,74276.50344306893,74918.3584528591,75560.21346264929,76202.06847243948,76843.92348222966,77485.77849201983,78127.63350181002,78769.48851160021,79411.34352139039,80053.19853118056,80695.05354097075,81336.90855076094,81978.76356055112,82620.61857034129,83262.47358013148,83904.32858992167,84546.18359971185,85188.03860950202,85829.89361929221,86471.7486290824,87113.60363887258,87755.45864866275,88397.31365845294,89039.16866824313,89681.0236780333,90322.87868782348,90964.73369761369,91606.58870740386,92248.44371719404
PD22,baseline,china,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,china,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
