model,scenario,region,sector,product_category,product_long,product_short,flow_category,flow_long,flow_short,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
PD22,baseline,zambia,Commercial,Electricity and Heat,Electricity,ELECTR,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,zambia,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Losses,DISTLOSS,TJ,6652.80005,9827.999,3402.00055,4100.4006,7783.1992,4593.601000000001,6850.799,5840.271000000001,6022.24855,3845.5115,7557.38,7803.391164461292,8094.75646200461,8386.121759547928,8677.487057091248,8968.852354634568,9260.217652177886,9551.582949721203,9842.948247264523,10134.313544807845,10425.67884235116,10717.04413989448,11008.409437437798,11299.774734981118,11591.140032524436,11882.505330067754,12173.870627611072,12465.235925154391,12756.60122269771,13047.966520241029,13339.331817784348,13630.697115327668,13922.062412870986,14213.427710414304,14504.793007957624,14796.158305500943,15087.52360304426,15378.88890058758,15670.2541981309,15961.619495674218,16252.984793217536,16544.350090760854,16835.715388304176,17127.080685847493,17418.44598339081,17709.81128093413,18001.17657847745,18292.54187602077,18583.907173564086,18875.272471107404,19166.63776865073,19458.003066194044,19749.36836373736,20040.73366128068,20332.098958824,20623.46425636732,20914.82955391064,21206.194851453954,21497.56014899728,21788.925446540597,22080.29074408391,22371.65604162723,22663.02133917055,22954.38663671387,23245.751934257187,23537.117231800505,23828.482529343823,24119.847826887144,24411.213124430466,24702.57842197378,24993.9437195171,25285.30901706042,25576.674314603737,25868.03961214706,26159.404909690376,26450.77020723369,26742.13550477701,27033.50080232033,27324.86609986365,27616.23139740697,27907.596694950287,28198.96199249361,28490.327290036927,28781.692587580244,29073.05788512356,29364.42318266688,29655.7884802102,29947.15377775352,30238.51907529684,30529.88437284016,30821.24967038348
PD22,baseline,zambia,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,"Own use in electricity, CHP and heat plants",EPOWERPLT,TJ,885.6,1036.8,1033.2,1098.0,1180.8,1166.4,1170.0,1266.56,1352.64,1246.48,1247.19,1287.7890785436855,1335.8729231357338,1383.956767727782,1432.04061231983,1480.124456911878,1528.208301503926,1576.2921460959742,1624.375990688022,1672.45983528007,1720.5436798721182,1768.6275244641663,1816.7113690562144,1864.7952136482625,1912.8790582403103,1960.9629028323584,2009.0467474244065,2057.1305920164546,2105.214436608502,2153.2982812005507,2201.382125792599,2249.465970384647,2297.549814976695,2345.633659568743,2393.717504160791,2441.801348752839,2489.8851933448877,2537.969037936936,2586.052882528983,2634.136727121031,2682.220571713079,2730.3044163051272,2778.3882608971758,2826.4721054892234,2874.5559500812715,2922.63979467332,2970.723639265368,3018.807483857416,3066.891328449464,3114.975173041512,3163.05901763356,3211.142862225608,3259.226706817656,3307.310551409704,3355.3943960017523,3403.4782405938004,3451.5620851858484,3499.6459297778965,3547.7297743699446,3595.8136189619927,3643.8974635540408,3691.981308146089,3740.065152738137,3788.148997330185,3836.232841922233,3884.3166865142807,3932.400531106329,3980.484375698377,4028.568220290425,4076.652064882473,4124.735909474521,4172.81975406657,4220.903598658617,4268.987443250666,4317.071287842713,4365.155132434762,4413.238977026809,4461.322821618858,4509.406666210905,4557.490510802954,4605.5743553950015,4653.6581999870505,4701.742044579098,4749.825889171147,4797.909733763194,4845.993578355243,4894.07742294729,4942.161267539338,4990.245112131386,5038.328956723434,5086.412801315482
PD22,baseline,zambia,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,zambia,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,zambia,Electric Power,Electricity and Heat,Hydro,HYDRO,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0325524407216908,1.0711061852129455,1.1096599297042002,1.1482136741954552,1.18676741868671,1.2253211631779646,1.2638749076692193,1.302428652160474,1.3409823966517287,1.3795361411429834,1.418089885634238,1.456643630125493,1.4951973746167475,1.5337511191080024,1.5723048635992571,1.610858608090512,1.6494123525817668,1.6879660970730217,1.7265198415642762,1.7650735860555309,1.8036273305467856,1.8421810750380403,1.880734819529295,1.9192885640205497,1.9578423085118049,1.9963960530030596,2.0349497974943143,2.073503541985569,2.112057286476824,2.1506110309680784,2.189164775459333,2.227718519950588,2.2662722644418425,2.304826008933097,2.343379753424352,2.3819334979156066,2.4204872424068613,2.459040986898116,2.4975947313893707,2.5361484758806254,2.57470222037188,2.613255964863135,2.65180970935439,2.6903634538456447,2.7289171983368994,2.767470942828154,2.806024687319409,2.8445784318106635,2.883132176301918,2.9216859207931734,2.960239665284428,2.9987934097756828,3.037347154266937,3.075900898758192,3.114454643249447,3.1530083877407016,3.1915621322319563,3.230115876723211,3.2686696212144657,3.3072233657057204,3.345777110196975,3.38433085468823,3.4228845991794845,3.461438343670739,3.499992088161994,3.5385458326532486,3.5770995771445038,3.615653321635758,3.6542070661270127,3.692760810618267,3.731314555109522,3.7698682996007777,3.808422044092032,3.846975788583287,3.885529533074542,3.924083277565797,3.9626370220570513,4.001190766548306,4.039744511039561,4.078298255530815
PD22,baseline,zambia,Electric Power,Electricity and Heat,Hydro,HYDRO,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,37566.0,41338.8,44460.0,47811.6,50551.2,46933.2,39690.0,44960.256,49341.99600000001,44394.5106,46053.936,47553.10402164055,49328.655703001146,51104.20738436174,52879.75906572234,54655.310747082935,56430.862428443535,58206.41410980413,59981.96579116473,61757.51747252533,63533.069153885925,65308.62083524652,67084.17251660713,68859.72419796772,70635.27587932831,72410.82756068891,74186.3792420495,75961.93092341011,77737.4826047707,79513.0342861313,81288.5859674919,83064.1376488525,84839.68933021309,86615.2410115737,88390.79269293428,90166.34437429487,91941.89605565548,93717.44773701607,95492.99941837668,97268.55109973728,99044.10278109788,100819.65446245848,102595.20614381906,104370.75782517968,106146.30950654027,107921.86118790084,109697.41286926146,111472.96455062204,113248.51623198263,115024.06791334326,116799.61959470384,118575.17127606444,120350.72295742504,122126.27463878565,123901.82632014624,125677.37800150683,127452.92968286744,129228.48136422804,131004.0330455886,132779.58472694922,134555.13640830983,136330.6880896704,138106.23977103102,139881.79145239163,141657.3431337522,143432.8948151128,145208.44649647342,146983.998177834,148759.5498591946,150535.1015405552,152310.6532219158,154086.2049032764,155861.75658463698,157637.3082659976,159412.8599473582,161188.41162871878,162963.9633100794,164739.51499144,166515.06667280057,168290.61835416118,170066.17003552176,171841.72171688237,173617.27339824298,175392.82507960356,177168.37676096417,178943.92844232477,180719.48012368532,182495.031805046,184270.58348640657,186046.13516776715,187821.68684912776
PD22,baseline,zambia,Electric Power,Electricity and Heat,Hydro,HYDRO,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0325524407216908,1.0711061852129455,1.1096599297042002,1.1482136741954552,1.18676741868671,1.2253211631779646,1.2638749076692193,1.302428652160474,1.3409823966517287,1.3795361411429834,1.418089885634238,1.456643630125493,1.4951973746167475,1.5337511191080024,1.5723048635992571,1.610858608090512,1.6494123525817668,1.6879660970730217,1.7265198415642762,1.7650735860555309,1.8036273305467856,1.8421810750380403,1.880734819529295,1.9192885640205497,1.9578423085118049,1.9963960530030596,2.0349497974943143,2.073503541985569,2.112057286476824,2.1506110309680784,2.189164775459333,2.227718519950588,2.2662722644418425,2.304826008933097,2.343379753424352,2.3819334979156066,2.4204872424068613,2.459040986898116,2.4975947313893707,2.5361484758806254,2.57470222037188,2.613255964863135,2.65180970935439,2.6903634538456447,2.7289171983368994,2.767470942828154,2.806024687319409,2.8445784318106635,2.883132176301918,2.9216859207931734,2.960239665284428,2.9987934097756828,3.037347154266937,3.075900898758192,3.114454643249447,3.1530083877407016,3.1915621322319563,3.230115876723211,3.2686696212144657,3.3072233657057204,3.345777110196975,3.38433085468823,3.4228845991794845,3.461438343670739,3.499992088161994,3.5385458326532486,3.5770995771445038,3.615653321635758,3.6542070661270127,3.692760810618267,3.731314555109522,3.7698682996007777,3.808422044092032,3.846975788583287,3.885529533074542,3.924083277565797,3.9626370220570513,4.001190766548306,4.039744511039561,4.078298255530815
PD22,baseline,zambia,Electric Power,Electricity and Heat,Hydro,HYDRO,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,37566.000100000005,41338.8005,44460.0009,47811.599,50551.20065,46933.1995,39690.00075,44960.258700000006,49341.9924,44394.50175,46053.93,47553.0978263259,49328.649276364034,51104.20072640217,52879.7521764403,54655.30362647843,56430.85507651656,58206.406526554696,59981.95797659283,61757.50942663096,63533.06087666909,65308.612326707225,67084.16377674535,68859.71522678349,70635.26667682161,72410.81812685975,74186.36957689788,75961.92102693602,77737.47247697414,79513.02392701228,81288.57537705041,83064.12682708853,84839.67827712667,86615.22972716481,88390.78117720294,90166.33262724106,91941.8840772792,93717.43552731734,95492.98697735548,97268.5384273936,99044.08987743172,100819.64132746989,102595.192777508,104370.74422754612,106146.29567758426,107921.8471276224,109697.39857766053,111472.95002769864,113248.5014777368,115024.05292777492,116799.60437781306,118575.15582785118,120350.70727788932,122126.25872792744,123901.81017796558,125677.36162800372,127452.91307804183,129228.46452807996,131004.01597811811,132779.56742815624,134555.11887819436,136330.67032823252,138106.22177827064,139881.77322830877,141657.32467834692,143432.87612838502,145208.42757842317,146983.9790284613,148759.53047849942,150535.08192853758,152310.6333785757,154086.18482861383,155861.73627865198,157637.28772869008,159412.83917872823,161188.39062876636,162963.94207880448,164739.49352884263,166515.04497888073,168290.59642891889,170066.147878957,171841.69932899514,173617.2507790333,175392.8022290714,177168.35367910954,178943.9051291477,180719.4565791858,182495.00802922397,184270.5594792621,186046.1109293002,187821.66237933832
PD22,baseline,zambia,Electric Power,Electricity and Heat,Offshore wind energy,OFFSHORE,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
