model,scenario,sector,product_long,flow_category,flow_long,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,Agriculture,Biochar,Emissions,CO2,Tg dm /yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Forests & Wetlands,Coastal Restoration,Emissions,CH4,Mha/yr,0.0,0.0004086149655231,0.0008172299310462,0.0012258448965693,0.0016344598620924,0.0020430748276155,0.0024516897931386,0.0028603047586617,0.0032689197241848,0.003677534689708,0.0040861496552311,0.0044947646207542,0.0049033795862773,0.0053119945518004,0.0057206095173235,0.0061292244828466,0.0065378394483697,0.0069464544138929,0.007355069379416,0.0077636843449391,0.0081722993104622,0.0085809142759853,0.0089895292415084,0.0093981442070315,0.0098067591725546,0.0102153741380778,0.0169404954456456,0.016970133455672,0.0174052650822105,0.017840396708749,0.0182755283352875,0.018710659961826,0.0191457915883646,0.0195809232149031,0.0200160548414416,0.0204511864679801,0.0208863180945186,0.0213214497210572,0.0217565813475957,0.0221917129741342,0.0226268446006727,0.0230619762272112,0.0234971078537498,0.0239322394802883,0.0243673711068268,0.0248025027333653,0.0252376343599038,0.0256727659864424,0.0261078976129809,0.0265430292395194,0.0269781608660579,0.0274132924925964,0.027848424119135,0.0282835557456735,0.028718687372212,0.0291538189987505,0.0295889506252891,0.0300240822518276,0.0304592138783661,0.0308943455049046,0.0313294771314431
PD22,baseline,Agriculture,Cropland Soil Health,Emissions,CO2,Mha/yr,0.0,0.0086916491248736,0.0173832982497472,0.0260749473746209,0.0347665964994945,0.0434582456243681,0.0521498947492418,0.0608415438741154,0.0695331929989891,0.0782248421238627,0.0869164912487363,0.09560814037361,0.1042997894984836,0.1129914386233573,0.1216830877482309,0.1303747368731045,0.1390663859979782,0.1477580351228518,0.1564496842477254,0.1641924097975541,0.1719351353473827,0.1796778608972113,0.1874205864470399,0.1951633119968685,0.1073981067747621,0.0196329015526557,0.0201315995732684,0.0262500502324627,0.0323685008916569,0.0384869515508512,0.0446054022100455,0.0507238528692397,0.056842303528434,0.0629607541876282,0.0690792048468225,0.0751976555060167,0.081316106165211,0.0874345568244052,0.0935530074835995,0.0996714581427937,0.105789908801988,0.1119083594611822,0.1180268101203765,0.1241452607795707,0.130263711438765,0.1363821620979592,0.1425006127571535,0.1486190634163477,0.154737514075542,0.1608559647347363,0.1669744153939305,0.1730928660531248,0.179211316712319,0.1853297673715133,0.1914482180307075,0.1975666686899018,0.203685119349096,0.2098035700082903,0.2159220206674845,0.2220404713266788,0.228158921985873
PD22,baseline,Forests & Wetlands,Improved Forest Mgmt,Emissions,CH4,m3/yr,0.0,0.0022222222222222,0.005,0.0085714285714285,0.0133333333333333,0.02,0.03,0.0466666666666666,0.08,0.18,0.1890256704370756,0.1995253763228248,0.210025082208574,0.2205247880943233,0.2310244939800725,0.2415241998658217,0.2520239057515709,0.2625236116373202,0.2730233175230694,0.2835230234088186,0.2940227292945678,0.3045224351803171,0.3150221410660663,0.3255218469518155,0.3360215528375647,0.3465212587233139,0.3570209646090632,0.3675206704948124,0.3780203763805616,0.3885200822663108,0.3990197881520601,0.4095194940378093,0.4200191999235585,0.4305189058093077,0.4410186116950569,0.4515183175808062,0.4620180234665554,0.4725177293523046,0.4830174352380538,0.493517141123803,0.5040168470095523,0.5145165528953015,0.5250162587810507,0.5355159646668,0.5460156705525492,0.5565153764382984,0.5670150823240476,0.5775147882097968,0.5880144940955461,0.5985141999812953,0.6090139058670445,0.6195136117527937,0.630013317638543,0.6405130235242922,0.6510127294100414,0.6615124352957906,0.6720121411815398,0.6825118470672891,0.6930115529530383,0.7035112588387875,0.7140109647245367
PD22,baseline,Agriculture,Improved Rice,Emissions,CH4,Mha/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Forests & Wetlands,Natural Regeneration,Emissions,CH4,Mha/yr,0.0,0.007368807524797,0.0147376150495941,0.0221064225743912,0.0294752300991883,0.0368440376239854,0.0442128451487825,0.0515816526735796,0.0589504601983767,0.0663192677231738,0.0736880752479709,0.081056882772768,0.0884256902975651,0.0957944978223622,0.1031633053471593,0.1105321128719564,0.1179009203967535,0.1252697279215506,0.1326385354463477,0.1400073429711448,0.1473761504959419,0.154744958020739,0.1621137655455361,0.1694825730702689,0.1768513805950604,0.1842201881198519,0.1915889956446435,0.198957803169435,0.2063266106942265,0.213695418219018,0.2210642257438095,0.2284330332686011,0.2358018407933926,0.2431706483181841,0.2505394558429756,0.2579082633677672,0.2652770708925587,0.2726458784173502,0.2800146859421417,0.2873834934669332,0.2947523009917248,0.3021211085165163,0.3094899160413078,0.3168587235660993,0.3242275310908908,0.3315963386156824,0.3389651461404739,0.3463339536652654,0.3537027611900569,0.3610715687148484,0.36844037623964,0.3758091837644315,0.383177991289223,0.3905467988140145,0.397915606338806,0.4052844138635976,0.4126532213883891,0.4200220289131806,0.4273908364379721,0.4347596439627637,0.4421284514875552
PD22,baseline,Agriculture,Nitrogen Fertilizer Management,Emissions,N2O,Mha/yr,0.0,0.0033090961621803,0.0066181923243607,0.0099272884865411,0.0132363846487215,0.0165454808109019,0.0198545769730822,0.0231636731352626,0.026472769297443,0.0297818654596234,0.0330909616218038,0.0364000577839842,0.0397091539461645,0.0430182501083449,0.0463273462705253,0.0496364424327057,0.0529455385948861,0.0562546347570665,0.0595637309192468,0.0628728270814272,0.0661819232435689,0.0694910194057456,0.0728001155679223,0.0761092117300989,0.0794183078922756,0.0827274040544523,0.086036500216629,0.0893455963788056,0.0926546925409823,0.095963788703159,0.0992728848653357,0.1025819810275123,0.105891077189689,0.1092001733518657,0.1125092695140423,0.115818365676219,0.1191274618383957,0.1224365580005724,0.125745654162749,0.1290547503249257,0.1323638464871024,0.1356729426492791,0.1389820388114557,0.1422911349736324,0.1456002311358091,0.1489093272979857,0.1522184234601624,0.1555275196223391,0.1588366157845158,0.1621457119466924,0.1654548081088691,0.1687639042710458,0.1720730004332225,0.1753820965953991,0.1786911927575758,0.1820002889197525,0.1853093850819291,0.1886184812441058,0.1919275774062825,0.1952366735684592,0.1985457697306358
PD22,baseline,Agriculture,Optimal Intensity,Emissions,CO2,Mha/yr,0.0,0.0024999902908285,0.004999980581657,0.0074999708724855,0.009999961163314,0.0124999514541426,0.0149999417449711,0.0174999320357996,0.0199999223266281,0.0224999126174567,0.0249999029082852,0.0274998931991137,0.0299998834899422,0.0324998737807707,0.0349998640715993,0.0374998543624278,0.0399998446532563,0.0424998349440848,0.0449998252349134,0.0474998155257419,0.0499998058165704,0.0524997961073989,0.0549997863982275,0.057499776689056,0.0599997669798845,0.0599997669798995,0.0624997572707286,0.0649997475615578,0.0674997378523869,0.069999728143216,0.0724997184340452,0.0749997087248743,0.0774996990157035,0.0799996893065326,0.0824996795973618,0.0849996698881909,0.0874996601790201,0.0899996504698492,0.0924996407606784,0.0949996310515075,0.0974996213423367,0.0999996116331658,0.1024996019239949,0.1049995922148241,0.1074995825056532,0.1099995727964824,0.1124995630873115,0.1149995533781407,0.1174995436689698,0.119999533959799,0.1224995242506281,0.1249995145414573,0.1274995048322864,0.1299994951231156,0.1324994854139447,0.1349994757047738,0.137499465995603,0.1399994562864321,0.1424994465772613,0.1449994368680904,0.1474994271589196
PD22,baseline,Forests & Wetlands,Peat Restoration,Emissions,CH4,Mha/yr,0.0,0.3723724551310758,0.771342942771514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PD22,baseline,Agriculture,Silvopasture,Emissions,CO2,Mha,0.0,0.0066546103140255,0.0133092206280511,0.0199638309420766,0.0266184412561022,0.0332730515701277,0.0399276618841533,0.0465822721981789,0.0532368825122044,0.05989149282623,0.0665461031402555,0.0732007134542811,0.0798553237683066,0.0865099340823322,0.0931645443963578,0.0998191547103833,0.1064737650244089,0.1131283753384344,0.11978298565246,0.1264375959664856,0.1330922062805111,0.1397468165945367,0.1464014269085622,0.1530560372225878,0.1597106475366133,0.1663652578506003,0.1730198681646229,0.1796744784786454,0.186329088792668,0.1929836991066906,0.1996383094207132,0.2062929197347358,0.2129475300487584,0.219602140362781,0.2262567506768036,0.2329113609908262,0.2395659713048488,0.2462205816188714,0.252875191932894,0.2595298022469166,0.2661844125609391,0.2728390228749617,0.2794936331889843,0.2861482435030069,0.2928028538170295,0.2994574641310521,0.3061120744450747,0.3127666847590973,0.3194212950731199,0.3260759053871425,0.3327305157011651,0.3393851260151876,0.3460397363292102,0.3526943466432328,0.3593489569572554,0.366003567271278,0.3726581775853006,0.3793127878993232,0.3859673982133458,0.3926220085273684,0.399276618841391
