model,scenario,sector,product_long,flow_category,flow_long,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,Agriculture,Biochar,Emissions,CO2,Tg dm /yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Agriculture,Cropland Soil Health,Emissions,CO2,Mha/yr,0.0,0.003023614428688,0.0060472288573761,0.0090708432860641,0.0120944577147522,0.0151180721434402,0.0181416865721283,0.0211653010008163,0.0241889154295044,0.0272125298581924,0.0302361442868805,0.0332597587155685,0.0362833731442566,0.0393069875729447,0.0423306020016327,0.0453542164303208,0.0483778308590088,0.0514014452876969,0.0544250597163849,0.0544250597163849,0.0544250597163849,0.0544250597163849,0.0544250597163849,0.0544250597163849,0.0544250597163849,0.0544250597163849,0.0550707767088809,0.0574866092819164,0.0599024418549518,0.0623182744279873,0.0647341070010227,0.0671499395740582,0.0695657721470937,0.0719816047201291,0.0743974372931646,0.0768132698662,0.0792291024392355,0.0816449350122709,0.0840607675853064,0.0864766001583419,0.0888924327313773,0.0913082653044128,0.0937240978774482,0.0961399304504837,0.0985557630235192,0.1009715955965546,0.1033874281695901,0.1058032607426255,0.108219093315661,0.1106349258886965,0.1130507584617319,0.1154665910347674,0.1178824236078028,0.1202982561808383,0.1227140887538738,0.1251299213269092,0.1275457538999447,0.1299615864729801,0.1323774190460156,0.1347932516190511,0.1372090841920865
PD22,baseline,Agriculture,Improved Rice,Emissions,CH4,Mha/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Forests & Wetlands,Natural Regeneration,Emissions,CH4,Mha/yr,0.0,0.0436386335262739,0.0872772670525479,0.1309159005788219,0.1745545341050959,0.2181931676313699,0.2618318011576439,0.3054704346839178,0.3491090682101918,0.3927477017364658,0.4363863352627398,0.4800249687890137,0.5236636023152877,0.5673022358415617,0.6109408693678356,0.6545795028941097,0.6982181364203837,0.7418567699466576,0.7854954034729317,0.8291340369992056,0.8727726705254797,0.9164113040517536,0.9600499375780276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PD22,baseline,Agriculture,Nitrogen Fertilizer Management,Emissions,N2O,Mha/yr,0.0,0.0067852062588904,0.0135704125177809,0.0203556187766714,0.0271408250355618,0.0339260312944523,0.0407112375533428,0.0474964438122332,0.0542816500711237,0.0610668563300142,0.0678520625889047,0.0746372688477951,0.0814224751066856,0.088207681365576,0.0949928876244665,0.101778093883357,0.1085633001422474,0.1153485064011379,0.1221337126600284,0.1289189189189189,0.1357041251778028,0.1424893314366926,0.1492745376955824,0.1560597439544722,0.1628449502133619,0.1696301564722517,0.1764153627311415,0.1832005689900313,0.1899857752489211,0.1967709815078109,0.2035561877667007,0.2103413940255905,0.2171266002844802,0.22391180654337,0.2306970128022598,0.2374822190611496,0.2442674253200394,0.2510526315789292,0.257837837837819,0.2646230440967088,0.2714082503555985,0.2781934566144883,0.2849786628733781,0.2917638691322679,0.2985490753911577,0.3053342816500475,0.3121194879089373,0.3189046941678271,0.3256899004267168,0.3324751066856066,0.3392603129444964,0.3460455192033862,0.352830725462276,0.3596159317211658,0.3664011379800556,0.3731863442389453,0.3799715504978351,0.3867567567567249,0.3935419630156147,0.4003271692745045,0.4071123755333943
PD22,baseline,Agriculture,Optimal Intensity,Emissions,CO2,Mha/yr,0.0,0.0025001092466352,0.0050002184932704,0.0075003277399056,0.0100004369865408,0.012500546233176,0.0150006554798112,0.0175007647264464,0.0200008739730816,0.0225009832197168,0.025001092466352,0.0275012017129872,0.0300013109596224,0.0325014202062576,0.0350015294528928,0.037501638699528,0.0400017479461632,0.0425018571927984,0.0450019664394336,0.0475020756860688,0.050002184932704,0.0525022941793392,0.0550024034259744,0.0575025126726096,0.0600026219192448,0.0625027311658428,0.0650028404124754,0.0675029496591079,0.0700030589057405,0.0725031681523731,0.0750032773990057,0.0775033866456382,0.0800034958922708,0.0825036051389034,0.085003714385536,0.0875038236321685,0.0900039328788011,0.0925040421254337,0.0950041513720663,0.0975042606186988,0.1000043698653314,0.102504479111964,0.1050045883585966,0.1075046976052291,0.1100048068518617,0.1125049160984943,0.1150050253451269,0.1175051345917594,0.120005243838392,0.1225053530850246,0.1250054623316572,0.1275055715782898,0.1300056808249223,0.1325057900715549,0.1350058993181875,0.1375060085648201,0.1400061178114526,0.1425062270580852,0.1450063363047178,0.1475064455513504,0.1500065547979829
PD22,baseline,Forests & Wetlands,Peat Restoration,Emissions,CH4,Mha/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Agriculture,Silvopasture,Emissions,CO2,Mha,0.0,0.0041489715833435,0.0082979431666871,0.0124469147500306,0.0165958863333742,0.0207448579167177,0.0248938295000613,0.0290428010834049,0.0331917726667484,0.037340744250092,0.0414897158334355,0.0456386874167791,0.0497876590001227,0.0539366305834662,0.0580856021668098,0.0622345737501533,0.0663835453334969,0.0705325169168405,0.074681488500184,0.0788304600835276,0.0829794316668711,0.0871284032502147,0.0912773748335582,0.0954263464169018,0.0995753180002454,0.1037242895835532,0.107873261166894,0.1120222327502347,0.1161712043335754,0.1203201759169161,0.1244691475002568,0.1286181190835975,0.1327670906669382,0.1369160622502789,0.1410650338336196,0.1452140054169604,0.1493629770003011,0.1535119485836418,0.1576609201669825,0.1618098917503232,0.1659588633336639,0.1701078349170046,0.1742568065003453,0.178405778083686,0.1825547496670267,0.1867037212503675,0.1908526928337082,0.1950016644170489,0.1991506360003896,0.2032996075837303,0.207448579167071,0.2115975507504117,0.2157465223337524,0.2198954939170931,0.2240444655004339,0.2281934370837746,0.2323424086671153,0.236491380250456,0.2406403518337967,0.2447893234171374,0.2489382950004781
PD22,baseline,Agriculture,Trees in Croplands,Emissions,CO2,Mha,0.0,0.0254369788325849,0.0508739576651699,0.0763109364977549,0.1017479153303399,0.1271848941629249,0.1526218729955099,0.1780588518280949,0.2034958306606799,0.2289328094932649,0.2543697883258499,0.2798067671584348,0.3052437459910198,0.3306807248236048,0.3561177036561898,0.3815546824887748,0.4069916613213598,0.4324286401539448,0.4578656189865298,0.4833025978191147,0.5087395766516998,0.5341765554842848,0.5596135343168697,0.5850505131494547,0.6104874919820397,0.6359244708145653,0.6613614496471456,0.6867984284797259,0.7122354073123063,0.7376723861448866,0.763109364977467,0.7885463438100473,0.8139833226426276,0.839420301475208,0.8648572803077883,0.8902942591403686,0.915731237972949,0.9411682168055292,0.9666051956381096,0.99204217447069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PD22,pathway,Agriculture,Biochar,Emissions,CO2,Tg dm /yr,0.0,0.0005141431185344,0.0010282862370689,0.0010282862370689,0.0010282862370689,0.0010282862370689,0.0010282862370689,0.0010282862370689,0.0012932676904675,0.001558249143866,0.0018232305972646,0.0020882120506631,0.0023531935040617,0.002750270189453,0.0031473468748442,0.0035444235602355,0.0039415002456267,0.004338576931018,0.0062654271414027,0.0081922773517873,0.010119127562172,0.0120459777725567,0.0139728279829413,0.0158850448891831,0.0177972617954249,0.0207133760984975,0.0236294904015701,0.0265456047046427,0.0285309881315989,0.0326256766602352,0.0367203651888715,0.0408150537175078,0.04146761998334,0.0421201862491723,0.0497334593505485,0.0573467324519247,0.0588891618075282,0.0604315911631317,0.0619740205187352,0.0666606327915305,0.0713472450643257,0.0717172325001663,0.0781293724944437,0.0850140683301601,0.0923880251563027,0.1002652790286274,0.1086565878812351,0.1175688043328869,0.1270042496181416,0.1369601120398177,0.1474278969142528,0.1583929575912823,0.1698341383202471,0.1817235590714264,0.1940265695668011,0.2067018945372838,0.219701984633805,0.2329735777647203,0.246458464472784,0.2600944391092021,0.2738164069959706
