model,scenario,sector,product_long,flow_category,flow_long,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,Agriculture,Biochar,Emissions,CO2,Tg dm /yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Agriculture,Cropland Soil Health,Emissions,CO2,Mha/yr,0.0,0.0018575454778375,0.0037150909556751,0.0055726364335126,0.0074301819113502,0.0092877273891878,0.0111452728670253,0.0130028183448629,0.0148603638227004,0.016717909300538,0.0185754547783756,0.0204330002562131,0.0222905457340507,0.0241480912118882,0.0260056366897258,0.0278631821675634,0.0297207276454009,0.0315782731232385,0.0334358186010761,0.0352933640789136,0.0371509095567512,0.0390084550345887,0.0408660005124263,0.0427235459902639,0.0445810914681014,0.046438636945939,0.0482961824237122,0.0501537279015451,0.052011273379378,0.0538688188572109,0.0557263643350438,0.0575839098128767,0.0594414552907096,0.0612990007685425,0.0631565462463754,0.0650140917242083,0.0668716372020412,0.0687291826798741,0.070586728157707,0.0724442736355399,0.0743018191133728,0.0761593645912057,0.0780169100690386,0.0798744555468715,0.0817320010247044,0.0835895465025373,0.0854470919803702,0.0873046374582031,0.089162182936036,0.0910197284138689,0.0928772738917018,0.0947348193695347,0.0965923648473676,0.0984499103252005,0.1003074558030334,0.1021650012808663,0.1040225467586992,0.1058800922365321,0.107737637714365,0.1095951831921979,0.1114527286700308
PD22,baseline,Forests & Wetlands,Improved Forest Mgmt,Emissions,CH4,m3/yr,0.0,0.001999999950644,0.003999999901288,0.0059999998519321,0.0079999998025761,0.0099999997532202,0.0119999997038642,0.0139999996545083,0.0159999996051523,0.0179999995557963,0.0199999995064404,0.0219999994570844,0.0239999994077285,0.0259999993583725,0.0279999993090166,0.0299999992596606,0.0319999992103047,0.0339999991609487,0.0359999991115927,0.0379999990622368,0.0399999990128808,0.0419999989635249,0.0439999989141689,0.045999998864813,0.047999998815457,0.049999998766101,0.049999998766101,0.049999998766101,0.049999998766101,0.049999998766101,0.049999998766101,0.051050283752005,0.0528849862902376,0.0547196888284702,0.0565543913667028,0.0583890939049354,0.060223796443168,0.0620584989814005,0.0638932015196331,0.0657279040578657,0.0675626065960983,0.0693973091343309,0.0712320116725635,0.0730667142107961,0.0749014167490287,0.0767361192872613,0.0785708218254939,0.0804055243637265,0.082240226901959,0.0840749294401916,0.0859096319784242,0.0877443345166568,0.0895790370548894,0.091413739593122,0.0932484421313546,0.0950831446695872,0.0969178472078198,0.0987525497460524,0.100587252284285,0.1024219548225175,0.1042566573607501
PD22,baseline,Agriculture,Improved Rice,Emissions,CH4,Mha/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Forests & Wetlands,Natural Regeneration,Emissions,CH4,Mha/yr,0.0,0.0091434991513876,0.0182869983027753,0.0274304974541629,0.0365739966055506,0.0457174957569383,0.0548609949083259,0.0640044940597136,0.0731479932111012,0.0822914923624889,0.0914349915138766,0.1005784906652642,0.1097219898166519,0.1188654889680395,0.1280089881194272,0.1371524872708149,0.1462959864222025,0.1554394855735902,0.1645829847249778,0.1737264838763655,0.1828699830277532,0.1920134821791408,0.2011569813305285,0.2103004804818837,0.2194439796332687,0.2285874787846538,0.2377309779360388,0.2468744770874238,0.2560179762388088,0.2651614753901938,0.2743049745415788,0.2834484736929639,0.2925919728443489,0.3017354719957339,0.3108789711471189,0.3200224702985039,0.3291659694498889,0.338309468601274,0.347452967752659,0.356596466904044,0.365739966055429,0.374883465206814,0.384026964358199,0.393170463509584,0.4023139626609691,0.4114574618123541,0.4206009609637391,0.4297444601151241,0.4388879592665091,0.4480314584178941,0.4571749575692792,0.4663184567206642,0.4754619558720492,0.4846054550234342,0.4937489541748192,0.5028924533262042,0.5120359524775893,0.5211794516289743,0.5303229507803593,0.5394664499317443,0.5486099490831293
PD22,baseline,Agriculture,Nitrogen Fertilizer Management,Emissions,N2O,Mha/yr,0.0,0.120595567867036,0.241191135734072,0.361786703601108,0.482382271468144,0.6029778393351801,0.7235734072022161,0.844168975069252,0.964764542936288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PD22,baseline,Agriculture,Optimal Intensity,Emissions,CO2,Mha/yr,0.0,0.0024991669443518,0.0049983338887037,0.0074975008330556,0.0099966677774075,0.0124958347217594,0.0149950016661112,0.0174941686104631,0.019993335554815,0.0224925024991669,0.0249916694435188,0.0274908363878707,0.0299900033322225,0.0324891702765744,0.0349883372209263,0.0374875041652782,0.0399866711096301,0.042485838053982,0.0449850049983338,0.0474841719426857,0.0499833388870376,0.0524825058313895,0.0549816727757414,0.0574808397200933,0.0599800066644451,0.0599800066644888,0.0624791736088425,0.0649783405531962,0.06747750749755,0.0699766744419037,0.0724758413862574,0.0749750083306111,0.0774741752749648,0.0799733422193185,0.0824725091636722,0.0849716761080259,0.0874708430523796,0.0899700099967333,0.092469176941087,0.0949683438854407,0.0974675108297944,0.0999666777741481,0.1024658447185018,0.1049650116628555,0.1074641786072092,0.1099633455515629,0.1124625124959166,0.1149616794402703,0.117460846384624,0.1199600133289777,0.1224591802733314,0.1249583472176851,0.1274575141620388,0.1299566811063925,0.1324558480507462,0.1349550149951,0.1374541819394537,0.1399533488838074,0.1424525158281611,0.1449516827725148,0.1474508497168685
PD22,baseline,Forests & Wetlands,Peat Restoration,Emissions,CH4,Mha/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Agriculture,Silvopasture,Emissions,CO2,Mha,0.0,0.0056631874045705,0.0113263748091411,0.0169895622137117,0.0226527496182823,0.0283159370228529,0.0339791244274235,0.0396423118319941,0.0453054992365647,0.0509686866411353,0.0566318740457059,0.0622950614502765,0.0679582488548471,0.0736214362594177,0.0792846236639883,0.0849478110685589,0.0906109984731295,0.0962741858777001,0.1019373732822707,0.1076005606868413,0.1132637480914119,0.1189269354959825,0.1245901229005531,0.1302533103051237,0.1359164977096943,0.1359164977097293,0.1415796851143014,0.1472428725188734,0.1529060599234455,0.1585692473280175,0.1642324347325896,0.1698956221371617,0.1755588095417337,0.1812219969463058,0.1868851843508778,0.1925483717554499,0.1982115591600219,0.203874746564594,0.2095379339691661,0.2152011213737381,0.2208643087783102,0.2265274961828822,0.2321906835874543,0.2378538709920263,0.2435170583965984,0.2491802458011704,0.2548434332057425,0.2605066206103146,0.2661698080148866,0.2718329954194587,0.2774961828240307,0.2831593702286028,0.2888225576331749,0.2944857450377469,0.300148932442319,0.305812119846891,0.3114753072514631,0.3171384946560351,0.3228016820606072,0.3284648694651793,0.3341280568697513
PD22,baseline,Agriculture,Trees in Croplands,Emissions,CO2,Mha,0.0,0.0058655241973493,0.0117310483946986,0.0175965725920479,0.0234620967893972,0.0293276209867466,0.0351931451840959,0.0410586693814452,0.0469241935787945,0.0527897177761438,0.0586552419734932,0.0645207661708425,0.0703862903681918,0.0762518145655411,0.0821173387628905,0.0879828629602398,0.0938483871575891,0.0997139113549384,0.1055794355522877,0.1114449597496371,0.1173104839469864,0.1231760081443357,0.129041532341685,0.1349070565390343,0.1407725807363836,0.1466381049337002,0.1525036291310471,0.1583691533283939,0.1642346775257408,0.1701002017230877,0.1759657259204345,0.1818312501177814,0.1876967743151283,0.1935622985124752,0.199427822709822,0.2052933469071689,0.2111588711045158,0.2170243953018626,0.2228899194992095,0.2287554436965564,0.2346209678939033,0.2404864920912501,0.246352016288597,0.2522175404859439,0.2580830646832908,0.2639485888806376,0.2698141130779845,0.2756796372753314,0.2815451614726783,0.2874106856700251,0.293276209867372,0.2991417340647189,0.3050072582620657,0.3108727824594126,0.3167383066567595,0.3226038308541064,0.3284693550514532,0.3343348792488001,0.340200403446147,0.3460659276434938,0.3519314518408407
