model,scenario,region,variable,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,pathway,world,Concentration|CFC11,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,world,Concentration|CFC12,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,world,Concentration|CFC113,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,world,Concentration|CFC114,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,world,Concentration|CFC115,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,world,Concentration|CCl4,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,world,Concentration|Methyl chloroform,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,world,Concentration|HCFC22,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,world,Concentration|HCFC141b,PPM,0.0,1.1355308889153531e-11,1.1389140618111634e-10,5.133716258950449e-10,1.381081208480449e-09,2.730676337328925e-09,4.380523724086069e-09,6.053960334454333e-09,7.758360032047528e-09,9.575579952482642e-09,1.1429235047101111e-08,1.3330095971917888e-08,1.5257174756747204e-08,1.700062246084977e-08,1.849744272902208e-08,1.9907065710086793e-08,2.0129245989216986e-08,1.910322556637737e-08,1.800828254145036e-08,1.7019128618852624e-08,1.6214830973178638e-08,1.554426889985716e-08,1.4980883875941235e-08,1.449675222080109e-08,1.4104455295904316e-08,1.3671516558403472e-08,1.3162322076769705e-08,1.2705572907201278e-08,1.2295867359662578e-08,1.1928360099950222e-08,1.1574412656033967e-08,1.1233600141112597e-08,1.093113529371159e-08,1.0664290355386823e-08,1.0429220501292484e-08,1.0222444539058875e-08,1.0038519160635406e-08,9.870803554554707e-09,9.712662609248834e-09,9.555690326986354e-09,9.389742042049608e-09,9.202494652491165e-09,8.97899729454021e-09,8.7011631990624e-09,8.34680247339494e-09,7.889633147561438e-09,7.327311343178547e-09,6.689531600844116e-09,6.03651242247022e-09,5.426882375059487e-09,4.875374580934081e-09,4.378086481787431e-09,3.930390318378809e-09,3.5276337502506805e-09,3.1655230707115026e-09,2.8401111711564867e-09,2.5477895990726307e-09,2.285397280175589e-09,2.050021383186818e-09,1.8388820503065639e-09,1.649485634119683e-09
PD22,pathway,world,Concentration|HCFC142b,PPM,0.0,5.944057036024161e-10,1.3585036330237141e-09,2.224221809680351e-09,3.1564116028502782e-09,4.155755695325463e-09,5.181830301702043e-09,6.200032319848921e-09,7.201294963859319e-09,8.227479433599225e-09,9.31239146510727e-09,1.0399254679864284e-08,1.1312631058917359e-08,1.2081480894229646e-08,1.2915985339619142e-08,1.3883355003335525e-08,1.4687044408020674e-08,1.503841168130147e-08,1.5008307330628557e-08,1.4822191610180208e-08,1.4690823415167353e-08,1.4626102259024046e-08,1.460938684386597e-08,1.461831690958283e-08,1.4675583926301435e-08,1.463530209884091e-08,1.445666609285166e-08,1.4288119754924123e-08,1.4129093203297721e-08,1.3979048744111326e-08,1.3831083688702237e-08,1.3687019067892645e-08,1.3555311028175194e-08,1.3435545289077768e-08,1.3326920559467843e-08,1.3228661274420508e-08,1.3137919167702297e-08,1.3050930932014322e-08,1.2964119783363071e-08,1.287217829283016e-08,1.2768193904638236e-08,1.2643014458793989e-08,1.2485099662740694e-08,1.2280179122258182e-08,1.2010184606700974e-08,1.1653587857344077e-08,1.1204356247425759e-08,1.0672378323410901e-08,1.0095652457645815e-08,9.528525822333445e-09,8.991725488399352e-09,8.484596682110403e-09,8.005825105366926e-09,7.55391838067542e-09,7.1274224603833084e-09,6.724949815480805e-09,6.3451664870813794e-09,5.986809314567951e-09,5.648681497580781e-09,5.329643421751356e-09,5.028619553504118e-09
PD22,pathway,world,Concentration|Halon 1211,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,world,Concentration|Halon 1202,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,world,Concentration|Halon 1301,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,world,Concentration|Halon 2401,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,world,Concentration|CH3Br,PPM,13.0975,3.752496576876341,1.075108269476515,0.30802367634907957,0.08825026082052201,0.02528412304924245,0.00724402253801126,0.002075447205703555,0.0005946255800641463,0.00017036308102415097,4.880983992130049e-05,1.3984253271430596e-05,4.006555642772672e-06,1.1478974105416329e-06,3.2887811442356884e-07,9.422515736468696e-08,2.6995959569889083e-08,7.734471912616977e-09,2.2159633041451738e-09,6.348841163037487e-10,1.818973447713669e-10,5.211446181312844e-11,1.49310432952485e-11,4.277815526215875e-12,1.2256146683438468e-12,3.511444815827231e-13,1.0060457836443487e-13,2.882369428750749e-14,8.258126676602556e-15,2.365992905925733e-15,6.778683168849031e-16,1.9421252442706817e-16,5.564281985868189e-17,1.5941934800339807e-17,4.5674407915297524e-18,1.3085936961481777e-18,3.74918371087459e-19,1.0741591174756581e-19,3.0775173974788454e-20,8.817234967983776e-21,2.526180113370757e-21,7.237627202135411e-22,2.0736149112975925e-22,5.94100618927578e-23,1.7021267714035895e-23,4.8766748487127674e-24,1.3971907368836498e-24,4.003018482457895e-25,1.1468839971441856e-25,3.2858776662399777e-26,9.414197132735206e-27,2.697212637116085e-27,7.727643586856817e-28,2.214006956060364e-28,6.343236131931226e-29,1.817367579415174e-29,5.206845291606399e-30,1.4917861525541292e-30,4.274038885963655e-31,1.2245326427955705e-31,3.5083447607281667e-32
PD22,pathway,world,Concentration|CH3Cl,PPM,547.996,201.59646224418572,74.16319387253081,27.28311431731597,10.036896848470775,3.6923680037108397,1.3583462778044577,0.49970766959601265,0.18383217824006487,0.06762807900028404,0.024878979910122646,0.00915246522625146,0.0033670037927744454,0.0012386514737079898,0.00045567441195387877,0.00016763324802571855,6.166882560545513e-05,2.2686693101433966e-05,8.345967980183542e-06,3.0703100365846726e-06,1.12950394048184e-06,4.155212784254014e-07,1.5286173570197999e-07,5.623468990654111e-08,2.0687586297267695e-08,7.610537686224828e-09,2.7997603510225912e-09,1.0299742733481522e-09,3.7890636010028066e-10,1.3939186000999657e-10,5.127939956432546e-11,1.8864636855331153e-11,6.93991206424142e-12,2.553050971972084e-12,9.392149648512979e-13,3.455178764093513e-13,1.2710892328821562e-13,4.67607596671725e-14,1.7202322135111537e-14,6.328380653915965e-15,2.3280811384827723e-15,8.564531882268175e-16,3.1507152027438173e-16,1.1590833480757631e-16,4.264029343612361e-17,1.5686487320667474e-17,5.770736189470066e-18,2.1229352045300665e-18,7.809842166857025e-19,2.873080371980528e-19,1.0569472016848363e-19,3.888291459035373e-20,1.4304224890616252e-20,5.2622302591505424e-21,1.9358663270517556e-21,7.121654225784124e-22,2.6199101767977046e-22,9.638110917597142e-23,3.545662858314014e-23,1.3043764708988985e-23,4.7985328719146484e-24
PD22,baseline,world,Concentration|CO2,PPM,278.0008405582153,278.001451606637,278.00198241808545,278.0024722310192,278.0029385097313,278.003389348248,278.0038188930319,278.00426294458026,278.00466408506446,278.0050555215343,278.0054443501511,278.0057992715029,278.0061682194147,278.0065371776538,278.00692986964344,278.0073181748227,278.00772159938526,278.00811405880404,278.0084986502651,278.0088725354179,278.00926206773653,278.00963869442387,278.0100103315302,278.0103878274155,278.0107656145388,278.0111359674171,278.0114736350458,278.0118157734685,278.01217106003656,278.0125219635345,278.0128193999967,278.0131406331446,278.0134739661011,278.0138159376784,278.0141651654193,278.0145208722525,278.0148739182922,278.0152260828494,278.01557780777506,278.01592918108656,278.0162801941448,278.0166319581783,278.0169841192362,278.0173365167535,278.01768904757904,278.0180416283259,278.01839432546876,278.01874702796346,278.01909964675485,278.0194520957687,278.0198042832076,278.0201565128163,278.02050857745706,278.0208603574819,278.02121176542283,278.02156273072353,278.0219125698988,278.02226141491735,278.0226092913686,278.0229561732531,278.023302043084
PD22,baseline,world,Concentration|CH4,PPM,722.0,758.2285266946045,792.331189950335,823.4202163522598,851.4323960743798,877.0765818480087,901.1366394970017,925.2236281627347,947.1430380063533,964.2483346095586,978.0083640863963,989.4754435756498,1000.4072272389309,1012.4012748826892,1026.6978229811236,1042.0638166717872,1057.5246415980105,1072.3632682814632,1085.3287592117329,1097.500160031142,1109.4299276961315,1121.661014335046,1134.0837776651433,1145.6778611595971,1156.7603901882696,1167.7131376256502,1176.4929968504025,1183.383295713653,1190.405995304195,1197.874606907866,1202.5633591230278,1205.4272583365423,1210.07196835421,1216.0265253998555,1223.1346158122315,1231.2558379896607,1239.919299791661,1248.7062942559342,1257.58975798201,1266.545359488288,1275.5512203761793,1284.7713717388133,1294.349886457346,1304.2292079809138,1314.3576219051113,1324.6886617428502,1335.2720090474256,1346.1510726203956,1357.2721970707275,1368.5871818954201,1380.0527284183954,1391.6384449289144,1403.3169185768484,1415.054913629059,1426.82258437598,1438.593133058283,1450.3468653058071,1462.0660458870789,1473.73033927206,1485.3215008229295,1496.8232657176254
PD22,baseline,world,Concentration|N2O,PPM,273.0,270.7531030463085,268.52469914390934,266.3146360087718,264.12276262953407,261.9489293568853,259.7929876744236,257.6547902663006,255.53419112091555,253.43104537086515,251.34520931239635,249.2765405309454,247.22489781846977,245.19014104880804,243.17213127991593,241.17073064712275,239.18580238470756,237.21721098747187,235.2648219304267,233.32850179602448,231.4081184429657,229.50354074382008,227.61463855865136,225.7412828052806,223.8833455479607,222.04069993280768,220.2132200858121,218.40078121308383,216.60325947602763,214.82053207372508,213.05247725011884,211.29897425393358,209.55990336293095,207.8351457886998,206.12458372640427,204.42810034079008,202.745579751873,201.07690703348547,199.42196821175753,197.78065025087054,196.15284104533646,194.53842941323882,192.93730508767,191.34935870830247,189.7744818148886,188.21256683985254,186.6635071016838,185.1271967968943,183.60353099205176,182.0924056173685,180.5937174595936,179.10736415612806,177.63324418684314,176.17125686598115,174.72130233646908,173.28328156309811,171.85709632472705,170.4426492086289,169.03984360486962,167.64858369865433,166.2687744637827
PD22,baseline,world,Concentration|CF4,PPM,34.497,34.49631006759129,34.49562014905792,34.49493024458275,34.494240353945706,34.49355047689114,34.49286061361977,34.49217076417877,34.49148092853589,34.49079110670025,34.490101298673885,34.48941150439789,34.48872172391329,34.488031957234654,34.48734220434222,34.48665246521937,34.4859627396918,34.48527302785936,34.48458332981693,34.48389364545118,34.483203974820505,34.482514317987984,34.48182467493929,34.481135045670456,34.480445430212136,34.47975582857466,34.479066240742874,34.478376666719804,34.4776871064997,34.47699756007183,34.47630802742643,34.475618508565226,34.47492900349796,34.474239512223996,34.473550034742985,34.47286057105459,34.472171121158,34.47148168505241,34.4707922627375,34.470102854212925,34.46941345947836,34.46872407853456,34.468034711382266,34.46734535802114,34.46665601845081,34.46596669267092,34.465277380681165,34.46458808248127,34.46389879807087,34.463209527449614,34.46252027061711,34.46183102757303,34.46114179831698,34.4604525828486,34.45976338116754,34.45907419327343,34.458385019165405,34.4576958588426,34.45700671230467,34.45631757955125,34.45562846058202
PD22,baseline,world,Concentration|C2F6,PPM,0.0,1.0203510601841253e-10,1.8835130112031856e-10,2.7011508624946636e-10,3.573879715534536e-10,4.4962167476209284e-10,5.478040292162796e-10,6.529639722904548e-10,7.614778489981959e-10,8.720693429513582e-10,9.80126844397263e-10,1.074758153154507e-09,1.1676491026754449e-09,1.2649059783712944e-09,1.3674984996770075e-09,1.475039566157382e-09,1.5808946316543088e-09,1.6841932818608287e-09,1.7693054410046877e-09,1.8314590705888389e-09,1.888971437377545e-09,1.9487446583261154e-09,2.004248540873237e-09,2.0544090220687153e-09,2.103043286929554e-09,2.151210909922517e-09,2.1988345369105333e-09,2.245834748812556e-09,2.2904981550436773e-09,2.3349165403295967e-09,2.378438932201867e-09,2.421272212378443e-09,2.4643256924705275e-09,2.507408514337136e-09,2.5505172052336866e-09,2.5936482927628495e-09,2.636886606684348e-09,2.6803158914240123e-09,2.723930504372485e-09,2.7677248034846393e-09,2.8116931472795237e-09,2.8559337243652456e-09,2.9005434074997818e-09,2.94551392419762e-09,2.9908370028004566e-09,3.0365043724771096e-09,3.082500348475446e-09,3.1288093439071595e-09,3.1754232844859753e-09,3.2223340967330055e-09,3.269533707976675e-09,3.317018489994122e-09,3.3647847552790926e-09,3.412824313406383e-09,3.4611289747697916e-09,3.5096905505820348e-09,3.5584816257971932e-09,3.607475055153458e-09,3.656663190223628e-09,3.706038383345307e-09,3.755592987620824e-09
PD22,baseline,world,Concentration|C6F14,PPM,0.0,2.2762886015058493e-11,4.65880520568946e-11,7.346606621804893e-11,1.0507291643324504e-10,1.3333708282260665e-10,1.56459313356529e-10,1.791944345190943e-10,1.9856456458641037e-10,2.1125387449998877e-10,2.1895286038448035e-10,2.2503697828421474e-10,2.304116048797534e-10,2.349693163202147e-10,2.3958513262872587e-10,2.446134529965874e-10,2.4981914654935544e-10,2.545758832790609e-10,2.5831017987723837e-10,2.6126325510977536e-10,2.6426714969910817e-10,2.673563549592661e-10,2.70286811330771e-10,2.7313913776065214e-10,2.7595746808786484e-10,2.787453980614637e-10,2.814708862645033e-10,2.8415039913834666e-10,2.8684349434631284e-10,2.895547035188895e-10,2.9222115691838205e-10,2.948447771088074e-10,2.9747122636606814e-10,3.0010024594806813e-10,3.0273160136363846e-10,3.0536505819724037e-10,3.08002504192228e-10,3.106458006040401e-10,3.13294660125456e-10,3.159487955419188e-10,3.1860791973150735e-10,3.212817125990467e-10,3.2397972555707447e-10,3.2670141463314257e-10,3.294462360302497e-10,3.322136461267845e-10,3.3499809560260224e-10,3.3779410193872213e-10,3.406012552696481e-10,3.4341914586207673e-10,3.4624736411485684e-10,3.490855099482054e-10,3.5193318328534477e-10,3.547899746632441e-10,3.576554747509362e-10,3.6052927434947484e-10,3.634127937263951e-10,3.663074272837317e-10,3.692127142318577e-10,3.721281939297634e-10,3.750534058850096e-10
PD22,baseline,world,Concentration|HFC23,PPM,0.0,7.894724191077209e-10,1.582045335878902e-09,2.412780855840873e-09,3.2436227142715875e-09,4.121724858060234e-09,4.955314518802309e-09,5.718987512866181e-09,6.548851991985573e-09,7.40766837166455e-09,8.249903180587378e-09,9.064781620514501e-09,9.814311974935497e-09,1.0541325095458899e-08,1.1353777058385513e-08,1.234428036889391e-08,1.3486402175698295e-08,1.4548609562092425e-08,1.539091315684082e-08,1.6175458327650097e-08,1.7055624766555612e-08,1.801422085523312e-08,1.9027263010966555e-08,2.0079741656598383e-08,2.1216549694294003e-08,2.2214780616549036e-08,2.2993700844157424e-08,2.378833923382743e-08,2.4617738093301723e-08,2.546257600198864e-08,2.6294192713810406e-08,2.7116522781820146e-08,2.7942819426482528e-08,2.8772898643143213e-08,2.9606586733152255e-08,3.0443710778526476e-08,3.128201894785286e-08,3.211929489237227e-08,3.2955437277095146e-08,3.379034522246928e-08,3.4623918302332965e-08,3.5459167628178576e-08,3.6299051645274926e-08,3.7143365283067695e-08,3.799190439266644e-08,3.884446574270227e-08,3.9701122319478817e-08,4.056194320589174e-08,4.142671829469746e-08,4.2295238422953004e-08,4.3167295367772e-08,4.404281048867447e-08,4.492170377182051e-08,4.5803765189607954e-08,4.668878565837733e-08,4.7576557034169446e-08,4.8464920312939835e-08,4.9351753302288326e-08,5.023692225157586e-08,5.112029401128884e-08,5.200173603033744e-08
PD22,baseline,world,Concentration|HFC32,PPM,0.0,1.4261656040055474e-10,2.556955313533863e-10,4.93513969379457e-10,9.003694149814551e-10,1.5238861632322037e-09,2.323997385063389e-09,3.280574842946197e-09,3.6362012829832056e-09,3.4248580489895632e-09,3.410706180449103e-09,3.4970369291587266e-09,3.716410576695518e-09,4.110336618187235e-09,4.697456367825271e-09,5.298870118740265e-09,5.59775318567582e-09,5.927285397268242e-09,6.412900459271607e-09,6.8946775470175545e-09,7.655670008799163e-09,8.7385605955718e-09,1.0033347287784228e-08,1.1562458669513925e-08,1.3355580947973611e-08,1.5388925532088147e-08,1.7638571416001997e-08,2.0127308855508006e-08,2.2864352365790608e-08,2.54718166514732e-08,2.7461742088173458e-08,2.8959102787455516e-08,3.022768869383183e-08,3.130641629203522e-08,3.22276688077978e-08,3.3018164117590266e-08,3.36853161564616e-08,3.423542022484055e-08,3.4688478418547996e-08,3.5060993526086724e-08,3.536658122207451e-08,3.5635990816147955e-08,3.5894346637494355e-08,3.614261645159634e-08,3.6381598716236686e-08,3.661195220137816e-08,3.683643942769588e-08,3.7057310802880003e-08,3.7274175213720335e-08,3.748670997110235e-08,3.7694648839414714e-08,3.789958936768944e-08,3.810282522644806e-08,3.830358216283249e-08,3.8501221377225034e-08,3.8695215826105776e-08,3.887960866481785e-08,3.904956187552878e-08,3.9206682537634125e-08,3.935229657675734e-08,3.948749795176803e-08
PD22,baseline,world,Concentration|HFC43-10,PPM,0.0,9.656099218052699e-12,1.9752143212371733e-11,4.2869087859726744e-11,7.470839263629563e-11,1.1696476255692737e-10,1.7789243985281175e-10,2.5886650508391096e-10,3.1227770408315817e-10,3.340310061087455e-10,3.675289513706385e-10,4.0695940493720096e-10,4.5359454916774746e-10,5.145244106123036e-10,5.903833131389502e-10,6.832937223473618e-10,8.000680063726473e-10,9.447461035441935e-10,1.101388746909111e-09,1.2651818861836777e-09,1.4501999258655854e-09,1.6602247381429056e-09,1.8895015937743325e-09,2.1355400951660283e-09,2.399138076083379e-09,2.6680781340269554e-09,2.942084765514945e-09,3.2271574177245162e-09,3.518837312257123e-09,3.804700634423004e-09,4.049585871335345e-09,4.2555776132769655e-09,4.448277995541713e-09,4.628357921193032e-09,4.796557732544177e-09,4.953573186874864e-09,5.09972550342359e-09,5.235320613464837e-09,5.360982718999644e-09,5.477298431219167e-09,5.584819034305472e-09,5.685241109561581e-09,5.7801442425959675e-09,5.869819572398915e-09,5.954540704933867e-09,6.03456476901467e-09,6.110121178394662e-09,6.181425689862914e-09,6.248693455897373e-09,6.312126672023132e-09,6.371915357108486e-09,6.428582456491038e-09,6.482614800182558e-09,6.534120907991696e-09,6.583202764426849e-09,6.629956212266231e-09,6.674821240035257e-09,6.718206479221119e-09,6.760141175053261e-09,6.80065281154944e-09,6.839767217579741e-09
PD22,baseline,world,Concentration|HFC125,PPM,0.0,6.803029617815825e-11,1.3240044130435913e-10,2.6279280845771403e-10,4.4500251924544225e-10,7.020842201479976e-10,1.080093722539905e-09,1.5909312442250605e-09,1.943376549397796e-09,2.1212344255394114e-09,2.407417367235995e-09,2.815399744224879e-09,3.371796615640031e-09,4.11445943337718e-09,5.0826395845837266e-09,6.209959106041838e-09,7.473189947772626e-09,8.928791166785346e-09,1.0514794231133297e-08,1.2218899710561943e-08,1.4093495556382268e-08,1.6190183172820834e-08,1.8543209864960598e-08,2.1175890419441926e-08,2.405516484175368e-08,2.7066060253619596e-08,3.020780406987388e-08,3.352568357638152e-08,3.700537879510719e-08,4.050080035659832e-08,4.3719416379043005e-08,4.670191796273608e-08,4.964125944135671e-08,5.253708562506076e-08,5.538988580702941e-08,5.820013223365614e-08,6.095076409048703e-08,6.362552857250366e-08,6.622646934134603e-08,6.875555885826243e-08,7.121470086470399e-08,7.362155343426663e-08,7.599296043801593e-08,7.8329159253222e-08,8.063037898702143e-08,8.289684076454562e-08,8.513200743927322e-08,8.733917901977004e-08,8.951824891088133e-08,9.166911423118688e-08,9.379167568361588e-08,9.588935106502394e-08,9.796539193464986e-08,1.0001937577131641e-07,1.0205089477432293e-07,1.0405955535058955e-07,1.0604307252942836e-07,1.0799926740724497e-07,1.0992796854244221e-07,1.1182901046638267e-07,1.1370223347529314e-07
PD22,baseline,world,Concentration|HFC134a,PPM,0.0,6.969069209857909e-11,1.5446405330032264e-10,4.351404471438555e-10,1.0986626771471245e-09,2.3582185401896285e-09,4.234027801799262e-09,6.604279165981918e-09,9.329863553953594e-09,1.2323886241261031e-08,1.5762509928261378e-08,1.96894393416026e-08,2.3926694261693266e-08,2.8364495062630163e-08,3.300220081638498e-08,3.785670502577179e-08,4.281731162172155e-08,4.7835594229480114e-08,5.293695408167915e-08,5.8073172580657955e-08,6.328761631449907e-08,6.852160523554503e-08,7.373781678247297e-08,7.893217817648293e-08,8.41931563856087e-08,8.97253615757356e-08,9.552620918648064e-08,1.0154711706515322e-07,1.077724828668778e-07,1.1387611172761667e-07,1.1920303457227767e-07,1.2393652547321648e-07,1.2857949346709345e-07,1.331315391825095e-07,1.3759533931995568e-07,1.4197337809765156e-07,1.4617815017808316e-07,1.5012953801178048e-07,1.5384409149435466e-07,1.5733717041385332e-07,1.6062303003172424e-07,1.6376061497698893e-07,1.6680405612937254e-07,1.6975730230998416e-07,1.7262401837911647e-07,1.7540760565594658e-07,1.781317881919032e-07,1.808183169272472e-07,1.834665442559875e-07,1.8607586914165864e-07,1.8864573376849348e-07,1.911758155173374e-07,1.936658123500921e-07,1.961152462457994e-07,1.9852367355812016e-07,2.0089068254344602e-07,2.0321038580821954e-07,2.0547739578490397e-07,2.0769229404790166e-07,2.0985562035043918e-07,2.1196787563193947e-07
